n1,n2,Re,Im
2.0,9.0,-0.02737330426715593,0.0
2.0,10.0,-0.00917394856730411,0.0
2.0,11.0,0.01307431570371268,0.0
2.0,12.0,0.02263701382214474,0.0
2.0,13.0,0.01943839927232239,0.0
2.0,14.0,0.01553696607082786,0.0
2.0,15.0,0.01169676278954932,0.0
2.0,16.0,0.002282363035395526,0.0
2.0,17.0,-0.009178632065953946,0.0
2.0,18.0,-0.01428581742668927,0.0
2.0,19.0,-0.01235835663731439,0.0
2.0,20.0,-0.00944912406607962,0.0
2.0,21.0,-0.006306111468021226,0.0
2.0,22.0,3.523336173196926e-05,0.0
2.0,23.0,0.007491111655588581,0.0
2.0,24.0,0.01064975978463362,0.0
2.0,25.0,0.008920185762017935,0.0
2.0,26.0,0.006342314513749741,0.0
2.0,27.0,0.003638466513242693,0.0
2.0,28.0,-0.001147184936462001,0.0
2.0,29.0,-0.006581015279343794,0.0
2.0,30.0,-0.008639395110950545,0.0
2.0,31.0,-0.006861838601146029,0.0
2.0,32.0,-0.004430745876000169,0.0
2.0,33.0,-0.00205162053337153,0.0
2.0,34.0,0.00178995031093514,0.0
2.0,35.0,0.006031161568879486,0.0
2.0,36.0,0.007370710218510613,0.0
2.0,37.0,0.005454389515615297,0.0
2.0,38.0,0.003095284918802029,0.0
2.0,39.0,0.0009912916050324172,0.0
2.0,40.0,-0.002205630833436979,0.0
2.0,41.0,-0.005685587321874032,0.0
2.0,42.0,-0.006501561499715099,0.0
2.0,43.0,-0.004381925301624319,0.0
2.0,44.0,-0.002058156227188589,0.0
2.0,45.0,-0.0002291086880085309,0.0
2.0,46.0,0.002480551108717597,0.0
2.0,47.0,0.005475943862519123,0.0
2.0,48.0,0.005868206927486112,0.0
2.0,49.0,0.003453285026074725,0.0
2.0,50.0,0.001158566884051887,0.0
2.0,51.0,-0.0003206333482712301,0.0
2.0,52.0,-0.002613476730157484,0.0
2.0,53.0,-0.005388652030952394,0.0
2.0,54.0,-0.005360990992051567,0.0
2.0,55.0,-0.002422827018044322,0.0
2.0,56.0,-0.0002512838469282358,0.0
2.0,57.0,0.0005231703464639727,0.0
2.0,58.0,0.002366730001202301,0.0
2.0,59.0,0.005721552556850298,0.0
2.0,60.0,0.003735387273350023,0.0
3.0,3.0,0.6084570765294934,0.0
3.0,4.0,0.1217926830443607,0.0
3.0,5.0,0.03530363091011948,0.0
3.0,6.0,-0.01307467860955662,0.0
3.0,7.0,-0.0212781264719514,0.0
3.0,8.0,-0.01825059270378231,0.0
3.0,9.0,-0.0163947381218733,0.0
3.0,10.0,-0.009347925726678396,0.0
3.0,11.0,0.001207600038669725,0.0
3.0,12.0,0.007916974942988306,0.0
3.0,13.0,0.008547884621604046,0.0
3.0,14.0,0.007602254980513467,0.0
3.0,15.0,0.006437571534868098,0.0
3.0,16.0,0.002731866760921574,0.0
3.0,17.0,-0.002443037928887077,0.0
3.0,18.0,-0.005459980765179834,0.0
3.0,19.0,-0.005366003396750819,0.0
3.0,20.0,-0.004473227113595318,0.0
3.0,21.0,-0.003371613197035251,0.0
3.0,22.0,-0.0008126602524899467,0.0
3.0,23.0,0.00249583308825545,0.0
3.0,24.0,0.00424028846682143,0.0
3.0,25.0,0.003868398064522669,0.0
3.0,26.0,0.002960965675154004,0.0
3.0,27.0,0.001936797039990467,0.0
3.0,28.0,-2.734377608312778e-05,0.0
3.0,29.0,-0.002415385627946792,0.0
3.0,30.0,-0.003518391913999024,0.0
3.0,31.0,-0.002974492412247978,0.0
3.0,32.0,-0.0020530796120042,0.0
3.0,33.0,-0.001112278556258796,0.0
3.0,34.0,0.0004811228593013604,0.0
3.0,35.0,0.002330500165840439,0.0
3.0,36.0,0.003041304122562422,0.0
3.0,37.0,0.002360673014943106,0.0
3.0,38.0,0.001427819039223081,0.0
3.0,39.0,0.0005743581616059543,0.0
3.0,40.0,-0.0007595789928936305,0.0
3.0,41.0,-0.002264613477570141,0.0
3.0,42.0,-0.002702214114032818,0.0
3.0,43.0,-0.001890076983190877,0.0
3.0,44.0,-0.0009474797289642099,0.0
3.0,45.0,-0.0001938886097924106,0.0
3.0,46.0,0.0009395259691212329,0.0
3.0,47.0,0.002222373145066208,0.0
3.0,48.0,0.002446530823542162,0.0
3.0,49.0,0.001480767314127686,0.0
3.0,50.0,0.0005356438863848989,0.0
3.0,51.0,-7.976145745887488e-05,0.0
3.0,52.0,-0.00103856570694287,0.0
3.0,53.0,-0.002212720667854889,0.0
3.0,54.0,-0.002234405503153634,0.0
3.0,55.0,-0.001029153877173395,0.0
3.0,56.0,-0.0001277573285409895,0.0
3.0,57.0,0.0001977156301611452,0.0
3.0,58.0,0.0009677106985000261,0.0
3.0,59.0,0.002367700409190715,0.0
3.0,60.0,0.001552656780878128,0.0
4.0,4.0,0.6636469122133827,0.0
4.0,5.0,0.1046822109814287,0.0
4.0,6.0,0.05023226618156482,0.0
4.0,7.0,0.004574713537950795,0.0
4.0,8.0,-0.01485980109290496,0.0
4.0,9.0,-0.0161340418800276,0.0
4.0,10.0,-0.011078545912222,0.0
4.0,11.0,-0.006635573085075189,0.0
4.0,12.0,-0.002735537511547197,0.0
4.0,13.0,0.00131569848606157,0.0
4.0,14.0,0.004299707591420975,0.0
4.0,15.0,0.004970569092826414,0.0
4.0,16.0,0.003569401165486802,0.0
4.0,17.0,0.001689178011533576,0.0
4.0,18.0,0.000102268197606466,0.0
4.0,19.0,-0.0012339740022263,0.0
4.0,20.0,-0.002232654321474378,0.0
4.0,21.0,-0.002393793497006855,0.0
4.0,22.0,-0.001569682257240569,0.0
4.0,23.0,-0.0004345430585137685,0.0
4.0,24.0,0.0004389066361622946,0.0
4.0,25.0,0.001013310474373843,0.0
4.0,26.0,0.001391861027466314,0.0
4.0,27.0,0.001351997586431867,0.0
4.0,28.0,0.0007470916276491361,0.0
4.0,29.0,-4.206390996315812e-05,0.0
4.0,30.0,-0.0005816455192160295,0.0
4.0,31.0,-0.0008256350706017677,0.0
4.0,32.0,-0.0009328399342287467,0.0
4.0,33.0,-0.0008077161918347118,0.0
4.0,34.0,-0.0003259544983456975,0.0
4.0,35.0,0.0002642658042438349,0.0
4.0,36.0,0.0006099920708527227,0.0
4.0,37.0,0.000671017619384474,0.0
4.0,38.0,0.0006360778352592585,0.0
4.0,39.0,0.0004769435609831546,0.0
4.0,40.0,8.020282812040994e-05,0.0
4.0,41.0,-0.0003808016280943819,0.0
4.0,42.0,-0.0005973524393259234,0.0
4.0,43.0,-0.0005374293169756842,0.0
4.0,44.0,-0.0004193123493944999,0.0
4.0,45.0,-0.0002544897388609008,0.0
4.0,46.0,7.489275977760326e-05,0.0
4.0,47.0,0.0004468477644684178,0.0
4.0,48.0,0.0005673743420079307,0.0
4.0,49.0,0.0004122384439655925,0.0
4.0,50.0,0.0002431336255352828,0.0
4.0,51.0,9.604253860709035e-05,0.0
4.0,52.0,-0.0001729275834201369,0.0
4.0,53.0,-0.0004883685541962811,0.0
4.0,54.0,-0.0005264925968718708,0.0
4.0,55.0,-0.0002734446508943194,0.0
4.0,56.0,-8.234406014937036e-05,0.0
4.0,57.0,2.884855336358455e-06,0.0
4.0,58.0,0.0002084820265478031,0.0
4.0,59.0,0.000549348281527986,0.0
4.0,60.0,0.0003659541318399379,0.0
5.0,5.0,0.6353978719485,0.0
5.0,6.0,0.1069058736009827,0.0
5.0,7.0,0.04325796491179561,0.0
5.0,8.0,-0.003080355932788346,0.0
5.0,9.0,-0.01780176769314453,0.0
5.0,10.0,-0.01519470902718557,0.0
5.0,11.0,-0.01114269053907444,0.0
5.0,12.0,-0.007803279554373459,0.0
5.0,13.0,-0.002919809642322839,0.0
5.0,14.0,0.001929148564672245,0.0
5.0,15.0,0.00437539257356103,0.0
5.0,16.0,0.004429004060842128,0.0
5.0,17.0,0.003721260021098078,0.0
5.0,18.0,0.002562097255558402,0.0
5.0,19.0,0.0007459757668055992,0.0
5.0,20.0,-0.001029824308928847,0.0
5.0,21.0,-0.001968712695258782,0.0
5.0,22.0,-0.002056484337934239,0.0
5.0,23.0,-0.00178674099451976,0.0
5.0,24.0,-0.001197756861330367,0.0
5.0,25.0,-0.0002587167426517068,0.0
5.0,26.0,0.0006358706469004567,0.0
5.0,27.0,0.001097648221875946,0.0
5.0,28.0,0.00114979066354869,0.0
5.0,29.0,0.001016766777020286,0.0
5.0,30.0,0.0006662677280399881,0.0
5.0,31.0,0.0001000788417412162,0.0
5.0,32.0,-0.0004205642224524713,0.0
5.0,33.0,-0.0006753464277036426,0.0
5.0,34.0,-0.0007068727837277108,0.0
5.0,35.0,-0.0006391447640661455,0.0
5.0,36.0,-0.0004157087315947028,0.0
5.0,37.0,-4.425349475165538e-05,0.0
5.0,38.0,0.00028413642903098,0.0
5.0,39.0,0.0004336058969350009,0.0
5.0,40.0,0.00045765324924317,0.0
5.0,41.0,0.0004322800575398228,0.0
5.0,42.0,0.0002873249377567628,0.0
5.0,43.0,2.992144699129259e-05,0.0
5.0,44.0,-0.0001881306827309761,0.0
5.0,45.0,-0.0002783673135211916,0.0
5.0,46.0,-0.0003033686839890342,0.0
5.0,47.0,-0.0003129726664913257,0.0
5.0,48.0,-0.0002214654973990552,0.0
5.0,49.0,-3.413846799066633e-05,0.0
5.0,50.0,0.0001157452176271919,0.0
5.0,51.0,0.0001686997433015226,0.0
5.0,52.0,0.0001997788788772425,0.0
5.0,53.0,0.0002453126941600119,0.0
5.0,54.0,0.000191121393471656,0.0
5.0,55.0,4.232192453490637e-05,0.0
5.0,56.0,-6.135676012821455e-05,0.0
5.0,57.0,-7.82386218050248e-05,0.0
5.0,58.0,-0.0001152046321378941,0.0
5.0,59.0,-0.000220861238392342,0.0
5.0,60.0,-0.0001345058633100197,0.0
6.0,6.0,0.6717743680149721,0.0
6.0,7.0,0.0985402932169695,0.0
6.0,8.0,0.04834874631483935,0.0
6.0,9.0,0.006198571835143293,0.0
6.0,10.0,-0.01482640593341745,0.0
