{'truncation_error': -4.440892098500626e-16, 'E': -8.062694796241603, 'L': 40, 'Ndown_total': 1, 'Nup_total': 1}
{'truncation_error': 3.1829010691333844e-06, 'E': -140.65828020192467, 'L': 40, 'Ndown_total': 17, 'Nup_total': 19}
{'truncation_error': 7.006625256313287e-06, 'E': -188.39824561014018, 'L': 40, 'Ndown_total': 23, 'Nup_total': 25}
{'truncation_error': 3.2946526212898373e-06, 'E': -180.4683434088091, 'L': 40, 'Ndown_total': 22, 'Nup_total': 24}
{'truncation_error': 4.04261855424328e-06, 'E': -243.5142638024536, 'L': 40, 'Ndown_total': 30, 'Nup_total': 32}
{'truncation_error': 5.18171461481902e-06, 'E': -445.60967552191335, 'L': 40, 'Ndown_total': 57, 'Nup_total': 59}
{'truncation_error': 1.5845083039686423e-05, 'E': -282.349748855218, 'L': 40, 'Ndown_total': 35, 'Nup_total': 37}
{'truncation_error': 1.1165536533682753e-05, 'E': -235.68060692861235, 'L': 40, 'Ndown_total': 29, 'Nup_total': 31}
{'truncation_error': 7.995101451480743e-06, 'E': -212.1059460662315, 'L': 40, 'Ndown_total': 26, 'Nup_total': 28}
{'truncation_error': 1.6599762652140003e-05, 'E': -417.0476560694199, 'L': 40, 'Ndown_total': 53, 'Nup_total': 55}
{'truncation_error': 7.5712483215629575e-06, 'E': -274.61544494934896, 'L': 40, 'Ndown_total': 34, 'Nup_total': 36}
{'truncation_error': 8.677912239550868e-06, 'E': -320.6465390955926, 'L': 40, 'Ndown_total': 40, 'Nup_total': 42}
{'truncation_error': 1.4122776643193351e-06, 'E': -132.66779551507125, 'L': 40, 'Ndown_total': 16, 'Nup_total': 18}
{'truncation_error': 4.8734530321978465e-06, 'E': -204.21532894758445, 'L': 40, 'Ndown_total': 25, 'Nup_total': 27}
{'truncation_error': 1.9612799090311134e-05, 'E': -328.24283975642885, 'L': 40, 'Ndown_total': 41, 'Nup_total': 43}
{'truncation_error': 8.866669856839511e-06, 'E': -424.2432436727517, 'L': 40, 'Ndown_total': 54, 'Nup_total': 56}
{'truncation_error': 6.5597048903001925e-06, 'E': -358.3246601808298, 'L': 40, 'Ndown_total': 45, 'Nup_total': 47}
{'truncation_error': 6.021524328807262e-06, 'E': -335.80622653225674, 'L': 40, 'Ndown_total': 42, 'Nup_total': 44}
{'truncation_error': 9.803740125169684e-06, 'E': -343.3281510947584, 'L': 40, 'Ndown_total': 43, 'Nup_total': 45}
{'truncation_error': 1.3079212059122195e-05, 'E': -305.4038274760828, 'L': 40, 'Ndown_total': 38, 'Nup_total': 40}
{'truncation_error': 7.0840651776341506e-06, 'E': -313.04696645074216, 'L': 40, 'Ndown_total': 39, 'Nup_total': 41}
{'truncation_error': 8.37194280581965e-06, 'E': -297.73450665815733, 'L': 40, 'Ndown_total': 37, 'Nup_total': 39}
{'truncation_error': 5.775333873698829e-06, 'E': -266.87911551822987, 'L': 40, 'Ndown_total': 33, 'Nup_total': 35}
{'truncation_error': 1.2532741409038964e-05, 'E': -431.3954293719314, 'L': 40, 'Ndown_total': 55, 'Nup_total': 57}
{'truncation_error': 7.990951423574934e-06, 'E': -365.7625959936313, 'L': 40, 'Ndown_total': 46, 'Nup_total': 48}
{'truncation_error': 9.224167380493607e-06, 'E': -402.56212930054244, 'L': 40, 'Ndown_total': 51, 'Nup_total': 53}
{'truncation_error': 4.067728238152324e-06, 'E': -164.57621653980553, 'L': 40, 'Ndown_total': 20, 'Nup_total': 22}
{'truncation_error': 1.0900535077699222e-05, 'E': -259.10174239259226, 'L': 40, 'Ndown_total': 32, 'Nup_total': 34}
{'truncation_error': 1.1916061919379984e-05, 'E': -387.9324760921821, 'L': 40, 'Ndown_total': 49, 'Nup_total': 51}
{'truncation_error': 8.392412376356038e-06, 'E': -251.30782110166012, 'L': 40, 'Ndown_total': 31, 'Nup_total': 33}
{'truncation_error': 1.0508720291682244e-05, 'E': -290.0610113399527, 'L': 40, 'Ndown_total': 36, 'Nup_total': 38}
{'truncation_error': 1.5157437119100863e-05, 'E': -350.84807361117413, 'L': 40, 'Ndown_total': 44, 'Nup_total': 46}
{'truncation_error': 1.6670247011504602e-06, 'E': -116.66178873392761, 'L': 40, 'Ndown_total': 14, 'Nup_total': 16}
{'truncation_error': 1.9538693973835877e-05, 'E': -373.1868420692393, 'L': 40, 'Ndown_total': 47, 'Nup_total': 49}
{'truncation_error': 1.7738741852344798e-05, 'E': -438.5303125540807, 'L': 40, 'Ndown_total': 56, 'Nup_total': 58}
{'truncation_error': 2.063065084785822e-05, 'E': -459.6774431088742, 'L': 40, 'Ndown_total': 59, 'Nup_total': 61}
{'truncation_error': 1.3089483998127434e-05, 'E': -452.6580215025191, 'L': 40, 'Ndown_total': 58, 'Nup_total': 60}
{'truncation_error': 1.4920538322986927e-05, 'E': -395.2727111021918, 'L': 40, 'Ndown_total': 50, 'Nup_total': 52}
{'truncation_error': 9.66995623426994e-06, 'E': -380.58226526187633, 'L': 40, 'Ndown_total': 48, 'Nup_total': 50}
{'truncation_error': 1.1874934026789928e-05, 'E': -409.81690520228824, 'L': 40, 'Ndown_total': 52, 'Nup_total': 54}
