n1,n2,Re,Im
1.0,106.0,-0.0003897568101086015,0.0
1.0,107.0,-0.0005778621728822023,0.0
1.0,108.0,-0.0003897324000917621,0.0
1.0,109.0,-0.0002949830499589361,0.0
1.0,110.0,-0.0005280124006664006,0.0
1.0,111.0,-0.0002951840272666574,0.0
1.0,112.0,4.20875727596772e-05,0.0
1.0,113.0,2.585395784603638e-05,0.0
1.0,114.0,4.18565219847262e-05,0.0
1.0,115.0,0.0005120309221233517,0.0
1.0,116.0,0.0009882420254472071,0.0
1.0,117.0,0.000511842151707244,0.0
1.0,118.0,0.0003403389161141282,0.0
1.0,119.0,0.0006839008035198854,0.0
1.0,120.0,0.0003395307312046969,0.0
2.0,2.0,0.902226900910872,0.0
2.0,3.0,0.0117026613443179,0.0
2.0,4.0,0.02364933463324028,0.0
2.0,5.0,0.04864310037681644,0.0
2.0,6.0,0.02364821815334701,0.0
2.0,7.0,0.01318395031539414,0.0
2.0,8.0,0.02750432979434315,0.0
2.0,9.0,0.01318322404319628,0.0
2.0,10.0,-0.005826874917081584,0.0
2.0,11.0,-0.0111738136320038,0.0
2.0,12.0,-0.005827027678340386,0.0
2.0,13.0,-0.01267928012285574,0.0
2.0,14.0,-0.02383228459774575,0.0
2.0,15.0,-0.0126789656313885,0.0
2.0,16.0,-0.008238253436615984,0.0
2.0,17.0,-0.01362916284743697,0.0
2.0,18.0,-0.008237391976968237,0.0
2.0,19.0,-0.004542413585933598,0.0
2.0,20.0,-0.0071457889419986,0.0
2.0,21.0,-0.004542002237932363,0.0
2.0,22.0,-0.001940369518827128,0.0
2.0,23.0,-0.003809205893994079,0.0
2.0,24.0,-0.001939829337168496,0.0
2.0,25.0,0.002599265518260706,0.0
2.0,26.0,0.004426528500009198,0.0
2.0,27.0,0.002599383894227338,0.0
2.0,28.0,0.005111086563994998,0.0
2.0,29.0,0.009065980576048809,0.0
2.0,30.0,0.005110982418522305,0.0
2.0,31.0,0.003838567586912964,0.0
2.0,32.0,0.006213021081270967,0.0
2.0,33.0,0.003838409670158862,0.0
2.0,34.0,0.002253055493098282,0.0
2.0,35.0,0.00356558919657313,0.0
2.0,36.0,0.002253292506447581,0.0
2.0,37.0,0.0007517752132794846,0.0
2.0,38.0,0.001520748272367783,0.0
2.0,39.0,0.0007520570864981641,0.0
2.0,40.0,-0.001742339118364545,0.0
2.0,41.0,-0.002961540313006854,0.0
2.0,42.0,-0.001742483050430038,0.0
2.0,43.0,-0.003093829952473756,0.0
2.0,44.0,-0.005392972551430525,0.0
2.0,45.0,-0.003093596316267848,0.0
2.0,46.0,-0.002368694710936585,0.0
2.0,47.0,-0.003790541085545906,0.0
2.0,48.0,-0.002368770544438259,0.0
2.0,49.0,-0.00143528567542137,0.0
2.0,50.0,-0.002301360117889487,0.0
2.0,51.0,-0.001435237806118242,0.0
2.0,52.0,-0.0003610349672820354,0.0
2.0,53.0,-0.0007799068533265432,0.0
2.0,54.0,-0.0003614424004997854,0.0
2.0,55.0,0.00137406168822148,0.0
2.0,56.0,0.002355143501213415,0.0
2.0,57.0,0.001374650539356984,0.0
2.0,58.0,0.002208225362774256,0.0
2.0,59.0,0.003815561618282801,0.0
2.0,60.0,0.002208743715489022,0.0
2.0,61.0,0.001667852748408753,0.0
2.0,62.0,0.002639566414487464,0.0
2.0,63.0,0.001667806461348134,0.0
2.0,64.0,0.001037639235652442,0.0
2.0,65.0,0.001692469846009192,0.0
2.0,66.0,0.001037311220879859,0.0
2.0,67.0,0.0001736004163314046,0.0
2.0,68.0,0.000425494662883548,0.0
2.0,69.0,0.0001737240477667325,0.0
2.0,70.0,-0.00118223640889602,0.0
2.0,71.0,-0.002046023600032259,0.0
2.0,72.0,-0.001182427559026312,0.0
2.0,73.0,-0.001725162032329589,0.0
2.0,74.0,-0.002959064158174477,0.0
2.0,75.0,-0.001725228245576944,0.0
2.0,76.0,-0.001266791797703097,0.0
2.0,77.0,-0.001980603628010298,0.0
2.0,78.0,-0.001266905336672435,0.0
2.0,79.0,-0.0008117599833484752,0.0
2.0,80.0,-0.001352113750410676,0.0
2.0,81.0,-0.0008114378569899097,0.0
2.0,82.0,-6.052665297996158e-05,0.0
2.0,83.0,-0.0002129978946738436,0.0
2.0,84.0,-6.041476152689722e-05,0.0
2.0,85.0,0.001079173506733374,0.0
2.0,86.0,0.001888134652245485,0.0
2.0,87.0,0.001079220173612359,0.0
2.0,88.0,0.001421019961205119,0.0
2.0,89.0,0.002420733903273837,0.0
2.0,90.0,0.001421034599874553,0.0
2.0,91.0,0.001001819310177714,0.0
2.0,92.0,0.001540475105283668,0.0
2.0,93.0,0.001001581236632971,0.0
2.0,94.0,0.0006726442870396266,0.0
2.0,95.0,0.001151862185138762,0.0
2.0,96.0,0.0006725123822486186,0.0
2.0,97.0,-2.147352929064858e-05,0.0
2.0,98.0,6.310433764247939e-05,0.0
2.0,99.0,-2.124232152546409e-05,0.0
2.0,100.0,-0.001036242618912708,0.0
2.0,101.0,-0.001839613309255255,0.0
2.0,102.0,-0.001036542971444884,0.0
2.0,103.0,-0.001199388535484028,0.0
2.0,104.0,-0.00202589600416949,0.0
2.0,105.0,-0.00119979165099549,0.0
2.0,106.0,-0.0007826036494859916,0.0
2.0,107.0,-0.00116019729906605,0.0
2.0,108.0,-0.0007825543852680782,0.0
2.0,109.0,-0.0005920772034694338,0.0
2.0,110.0,-0.001059757637739862,0.0
2.0,111.0,-0.000592481060124293,0.0
2.0,112.0,8.473352234472047e-05,0.0
2.0,113.0,5.225675448569656e-05,0.0
2.0,114.0,8.426958953930107e-05,0.0
2.0,115.0,0.001028442998492701,0.0
2.0,116.0,0.001984891499352389,0.0
2.0,117.0,0.00102806323713304,0.0
2.0,118.0,0.0006835635267434123,0.0
2.0,119.0,0.001373590507616585,0.0
2.0,120.0,0.0006819396298476312,0.0
3.0,3.0,0.9608166517676502,0.0
3.0,4.0,0.0115740540657484,0.0
3.0,5.0,0.02380293570384635,0.0
3.0,6.0,0.01159990763334645,0.0
3.0,7.0,0.006431288191647297,0.0
