n1,n2,Re,Im
1.0,1.0,0.9920523194618064,0.0
1.0,2.0,0.0002947084444255365,0.0
1.0,3.0,0.0003332375259109562,0.0
1.0,4.0,0.0002269249950895683,0.0
1.0,5.0,7.278003240393639e-05,0.0
1.0,6.0,0.0003073417560383399,0.0
1.0,7.0,0.000792888992800249,0.0
1.0,8.0,0.0008689165024584493,0.0
1.0,9.0,0.0005557883686138443,0.0
1.0,10.0,0.0001660496103968663,0.0
1.0,11.0,0.0003730828691502454,0.0
1.0,12.0,0.0009428206262326353,0.0
1.0,13.0,0.0009405625727303347,0.0
1.0,14.0,0.0004919623117192,0.0
1.0,15.0,0.0001104482217929283,0.0
1.0,16.0,0.0002602593139297133,0.0
1.0,17.0,0.0005856606762040623,0.0
1.0,18.0,0.00036810593588914,0.0
1.0,19.0,-6.130097025090701e-05,0.0
1.0,20.0,-0.0001129907492640694,0.0
1.0,21.0,5.875675001859591e-05,0.0
1.0,22.0,-3.204188668101137e-05,0.0
1.0,23.0,-0.0005051544886755901,0.0
1.0,24.0,-0.0007945535123662312,0.0
1.0,25.0,-0.0003835023804421417,0.0
1.0,26.0,-6.043201378602492e-05,0.0
1.0,27.0,-0.0004020064756848134,0.0
1.0,28.0,-0.001015890819729891,0.0
1.0,29.0,-0.001197717849697114,0.0
1.0,30.0,-0.0005246646038518951,0.0
1.0,31.0,-1.930210809316797e-05,0.0
1.0,32.0,-0.0002797074419511863,0.0
1.0,33.0,-0.0008445954321073627,0.0
1.0,34.0,-0.001042780243060384,0.0
1.0,35.0,-0.0004633027373246006,0.0
1.0,36.0,9.364462702137826e-05,0.0
1.0,37.0,7.548344134182738e-05,0.0
1.0,38.0,-0.0003178249516664466,0.0
1.0,39.0,-0.0005771882959699244,0.0
1.0,40.0,-0.0002851036059916907,0.0
1.0,41.0,0.0001536014381538734,0.0
1.0,42.0,0.0002862928785334607,0.0
1.0,43.0,6.483768684639751e-05,0.0
1.0,44.0,-0.0001844554400286927,0.0
1.0,45.0,-0.0001212561721845367,0.0
1.0,46.0,0.00013995518596063,0.0
1.0,47.0,0.0002840346277871603,0.0
1.0,48.0,0.0001822299119138643,0.0
1.0,49.0,1.940311053449632e-05,0.0
1.0,50.0,-1.679482877621471e-05,0.0
1.0,51.0,0.0001163190504448484,0.0
1.0,52.0,0.0002548114211858967,0.0
1.0,53.0,0.0002519226223406431,0.0
